Unnamed: 0,country,year,lat,lon,wealthpooled,households,urban_rural
430,kenya,2014,2.186941,37.988364,-0.584474205970764,22,0
431,kenya,2014,2.498319,38.018753,-0.531490087509155,23,0
432,kenya,2014,2.227143,38.028504,-0.669671654701233,22,0
433,kenya,2014,3.776048,37.576506,-0.425320416688919,24,0
434,kenya,2014,4.111863,37.285043,-0.826057910919189,23,0
435,kenya,2014,3.045764,37.216211,-0.918860554695129,20,0
436,kenya,2014,2.922901,37.681742,-0.887845814228058,21,0
437,kenya,2014,4.38586,36.272932,-1.16051828861237,15,0
438,kenya,2014,3.306204,36.995748,-0.505045652389526,23,0
439,kenya,2014,2.775784,38.11799,-0.796107530593872,15,0
440,kenya,2014,3.112698,38.418537,-0.882243990898132,22,0
441,kenya,2014,1.592403,37.838373,-0.934011340141296,23,1
442,kenya,2014,1.486343,37.727736,-1.15342473983765,22,0
443,kenya,2014,1.978691,37.521167,-0.0723540782928467,24,0
444,kenya,2014,1.854861,37.454053,-1.03779101371765,24,0
445,kenya,2014,2.244301,36.916336,-0.773445665836334,23,0
446,kenya,2014,3.419054,36.252849,-1.10890364646912,17,0
447,kenya,2014,3.501083,39.040091,-0.819324731826782,22,0
448,kenya,2014,3.516632,39.071901,1.04468655586243,21,1
449,kenya,2014,3.522562,39.051938,0.643210113048553,22,1
450,kenya,2014,3.514832,39.039967,1.03344631195068,22,1
451,kenya,2014,3.514961,39.073347,0.8035928606987,21,1
452,kenya,2014,3.528306,39.077476,-0.0793038755655289,23,1
453,kenya,2014,3.201147,39.201026,-0.865431725978851,20,0
454,kenya,2014,3.45067,39.056259,-0.59806489944458,25,0
455,kenya,2014,3.558458,38.643362,-0.193860739469528,21,1
456,kenya,2014,2.740703,38.915554,-1.0080943107605,22,0
457,kenya,2014,0.348003,37.573582,0.448527693748474,20,1
458,kenya,2014,0.336422,37.581132,0.873051524162292,24,1
459,kenya,2014,0.351077,37.569209,0.218690305948257,23,1
460,kenya,2014,0.330629,37.571966,1.24519014358521,24,1
461,kenya,2014,0.332453,37.584824,1.40676534175873,22,1
462,kenya,2014,0.336936,37.570374,1.20565211772919,22,1
463,kenya,2014,0.368044,37.596728,0.0986033603549004,24,1
464,kenya,2014,0.398065,37.574888,-0.194677874445915,23,1
465,kenya,2014,0.358663,37.554803,-0.619482278823853,25,0
466,kenya,2014,0.509139,37.496904,-0.741499662399292,23,0
467,kenya,2014,0.401648,37.57875,-0.749125599861145,24,1
468,kenya,2014,0.356698,37.600857,0.0367836728692055,22,1
469,kenya,2014,0.36916,37.595143,1.14190971851349,23,1
470,kenya,2014,0.364467,37.599764,1.18874990940094,24,1
471,kenya,2014,0.548846,37.721797,-0.900234460830688,25,0
472,kenya,2014,0.635689,36.993589,-0.881363272666931,24,0
473,kenya,2014,0.601502,36.977064,-0.943453729152679,25,0
474,kenya,2014,0.612394,37.092353,-1.07093572616577,23,0
475,kenya,2014,0.87393,38.497561,-0.28381273150444,24,0
476,kenya,2014,1.00982,38.616363,-0.55954909324646,24,0
477,kenya,2014,1.082906,38.671736,-0.371868968009949,23,1
478,kenya,2014,1.958061,38.834792,-0.505924940109253,22,0
479,kenya,2014,1.610971,38.945492,-0.865323305130005,22,0
480,kenya,2014,0.615075,38.391979,-0.452417135238647,24,0
481,kenya,2014,0.466938,38.673005,-0.868826389312744,20,0
482,kenya,2014,0.424127,38.209923,0.0021829840261489,20,0
483,kenya,2014,0.305212,38.228155,0.165081411600113,23,1
484,kenya,2014,0.515633,38.214759,-0.38628101348877,24,0
485,kenya,2014,1.034683,39.259385,-0.508759021759033,24,0
486,kenya,2014,1.071336,39.069807,-0.413818269968033,25,0
487,kenya,2014,0.971676,38.945918,-0.424784451723099,22,0
488,kenya,2014,0.067448,37.470007,0.584323704242706,24,0
489,kenya,2014,-0.001947,37.613637,0.74748170375824,23,0
490,kenya,2014,-0.006369,37.694616,0.160413399338722,22,0
491,kenya,2014,-0.00228,37.798454,-0.385455548763275,24,0
492,kenya,2014,-0.060366,37.722692,0.234409943223,22,0
493,kenya,2014,0.203712,37.368999,-0.0090678986161947,24,0
494,kenya,2014,0.088803,37.594487,0.331694424152374,22,0
495,kenya,2014,0.073251,37.6332,1.38948583602905,21,1
496,kenya,2014,0.094062,37.706403,0.0359870120882988,23,0
497,kenya,2014,0.023903,37.776946,0.215801894664764,22,0
498,kenya,2014,0.062527,37.624742,0.938357472419739,22,1
499,kenya,2014,0.062009,37.633832,1.11058068275452,22,1
500,kenya,2014,0.051115,37.678145,0.683203756809235,21,1
501,kenya,2014,0.040978,37.63868,0.742480933666229,23,1
502,kenya,2014,-0.098188,37.600692,0.523849546909332,22,0
503,kenya,2014,-0.064991,37.667751,1.76506996154785,23,1
504,kenya,2014,-0.102102,37.791086,0.973070085048676,21,1
505,kenya,2014,-0.10055,37.574304,0.461349636316299,21,0
506,kenya,2014,-0.106738,37.726475,-0.0437623225152493,22,0
507,kenya,2014,0.304952,37.90595,-0.197210848331451,25,0
508,kenya,2014,0.249788,37.880908,-0.0795672535896301,24,0
509,kenya,2014,0.380873,37.986308,-0.410530507564545,25,0
510,kenya,2014,0.315799,38.007937,-0.436603397130966,25,0
511,kenya,2014,0.328824,37.965919,-0.592206418514252,25,0
512,kenya,2014,0.241269,37.936243,-0.13565693795681,23,0
513,kenya,2014,0.246473,37.936669,0.732324540615082,22,1
514,kenya,2014,0.1704,37.914147,-0.557110130786896,22,0
515,kenya,2014,0.189305,38.03899,-0.0591072775423527,22,0
516,kenya,2014,0.289382,37.885311,-0.50591105222702,24,0
517,kenya,2014,0.194116,37.978863,-0.37525337934494,24,0
518,kenya,2014,0.211879,38.052557,-0.686071991920471,20,0
519,kenya,2014,0.154022,37.851466,0.0408774428069592,25,0
520,kenya,2014,0.044966,37.875649,-0.160194635391235,19,0
521,kenya,2014,0.149079,37.746012,0.0230660960078239,22,0
522,kenya,2014,0.152777,37.81956,0.117757976055145,20,0
523,kenya,2014,0.222596,37.66839,-0.0511548817157745,24,0
524,kenya,2014,0.208009,37.795956,0.510032117366791,20,1
525,kenya,2014,-0.329215,37.630916,0.866909503936768,19,1
526,kenya,2014,-0.328819,37.659307,0.0860075354576111,22,1
527,kenya,2014,-0.332799,37.636498,0.606780290603638,20,1
528,kenya,2014,-0.36206,37.756287,-0.655865430831909,22,0
529,kenya,2014,-0.305443,37.677588,0.319461464881897,19,1
530,kenya,2014,-0.330977,37.676715,0.146575957536697,24,1
531,kenya,2014,-0.387891,37.686621,-0.326624929904938,25,0
532,kenya,2014,-0.343334,37.699326,-0.41015961766243,22,1
533,kenya,2014,-0.362544,37.683074,-0.030272401869297,23,0
534,kenya,2014,-0.342744,37.662761,-0.105560377240181,23,0
535,kenya,2014,-0.391583,37.644952,0.176264002919197,24,0
536,kenya,2014,-0.424525,37.814958,-0.635608196258545,22,0
537,kenya,2014,-0.262807,37.850257,-0.534310817718506,25,0
538,kenya,2014,-0.247145,37.598794,0.488244384527206,25,0
539,kenya,2014,-0.317768,37.718301,-0.561043262481689,23,0
540,kenya,2014,-0.261945,37.634681,0.144016161561012,21,0
541,kenya,2014,-0.226208,37.666291,0.0624580942094326,23,1
542,kenya,2014,-0.228338,37.749973,0.09515480697155,24,0
543,kenya,2014,-0.238827,37.620339,0.76790189743042,23,1
544,kenya,2014,-0.255498,37.664408,0.692681550979614,24,1
545,kenya,2014,-0.26312,37.726166,-0.0632080584764481,24,0
546,kenya,2014,-0.29045,37.722667,-0.0988192334771156,24,0
547,kenya,2014,-0.263505,37.652468,0.386252075433731,23,0
548,kenya,2014,-0.154915,37.981672,0.211248710751534,18,1
549,kenya,2014,-0.037748,38.002016,-0.361643880605698,25,0
550,kenya,2014,-0.040081,37.920698,-0.648535788059235,23,0
551,kenya,2014,-0.13089,38.057286,-0.35844424366951,24,0
552,kenya,2014,0.000568,37.992587,-0.353626281023026,22,0
553,kenya,2014,0.021916,38.046437,-0.529053628444672,22,0
554,kenya,2014,-0.14879,37.848499,-0.666170835494995,24,0
555,kenya,2014,-0.326295,37.878701,-0.608620703220367,23,0
556,kenya,2014,-0.186193,37.883266,-0.184189051389694,24,0
557,kenya,2014,-0.549331,37.46028,0.91944020986557,21,1
558,kenya,2014,-0.543565,37.459641,0.623117864131927,24,1
559,kenya,2014,-0.545323,37.455645,1.6154226064682,23,1
560,kenya,2014,-0.544259,37.449074,1.33907639980316,23,1
561,kenya,2014,-0.527757,37.48083,1.32087826728821,25,1
562,kenya,2014,-0.516284,37.454801,0.814169466495514,23,1
563,kenya,2014,-0.581036,37.485643,0.754069924354553,22,1
564,kenya,2014,-0.421793,37.475604,0.320387244224548,24,0
565,kenya,2014,-0.423025,37.482503,0.157711461186409,24,0
566,kenya,2014,-0.441669,37.554673,0.55089271068573,24,0
567,kenya,2014,-0.477462,37.448565,0.183324575424194,24,0
568,kenya,2014,-0.476645,37.484757,0.449779331684113,25,0
569,kenya,2014,-0.444713,37.646818,0.0944150537252426,24,0
570,kenya,2014,-0.37126,37.553789,0.108667597174644,22,1
571,kenya,2014,-0.412308,37.611773,-0.255814373493195,25,0
572,kenya,2014,-0.484662,37.62388,-0.207186594605446,24,0
573,kenya,2014,-0.462447,37.584034,-0.126558750867844,24,1
574,kenya,2014,-0.432434,37.573393,1.37201929092407,24,1
575,kenya,2014,-0.435796,37.554369,-0.36372384428978,24,0
576,kenya,2014,-0.41061,37.539932,-0.150633275508881,25,0
577,kenya,2014,-0.543542,37.541197,-0.19293375313282,23,0
578,kenya,2014,-0.475182,37.477677,0.39002650976181,25,0
579,kenya,2014,-0.482088,37.792884,0.418848276138306,25,0
580,kenya,2014,-0.449393,37.7822,-0.288687139749527,24,0
581,kenya,2014,-0.591828,37.583731,0.106514543294907,24,0
582,kenya,2014,-0.733167,37.520082,-0.571038603782654,25,0
583,kenya,2014,-0.79375,37.400948,-0.0690509006381035,25,0
584,kenya,2014,-0.817949,37.423044,-0.267647981643677,25,0
585,kenya,2014,-0.684338,37.562383,-0.12090203166008,25,0
586,kenya,2014,-0.641143,37.613961,-0.280379295349121,25,0
587,kenya,2014,-0.760206,37.669662,-0.632175326347351,25,0
588,kenya,2014,-0.707665,37.718841,-0.512498915195465,24,0
589,kenya,2014,-1.42159,37.953235,-0.262727320194244,20,1
590,kenya,2014,-1.295143,38.073275,-0.334984958171844,24,1
591,kenya,2014,-1.307842,38.03986,-0.219379231333733,25,1
592,kenya,2014,-1.355365,38.008072,1.99309957027435,21,1
593,kenya,2014,-1.397596,37.998989,0.065169170498848,20,1
594,kenya,2014,-1.232403,38.07795,-0.102622106671333,24,0
595,kenya,2014,-1.32803,37.970683,0.155919402837753,25,0
596,kenya,2014,-1.273152,37.979913,-0.248253837227821,24,0
597,kenya,2014,-1.184392,37.980094,0.589712083339691,23,1
598,kenya,2014,-1.233703,37.859444,-0.0801647379994392,24,0
599,kenya,2014,-1.471454,38.133033,-0.433544486761093,25,1
600,kenya,2014,-1.512591,38.068221,0.0289228521287441,24,0
601,kenya,2014,-1.412857,38.075154,-0.283514350652695,25,1
602,kenya,2014,-1.534992,38.092479,-0.288131386041641,24,0
603,kenya,2014,-1.789409,37.911209,-0.411417901515961,25,0
604,kenya,2014,-1.849476,38.013075,-0.204422995448112,23,0
605,kenya,2014,-1.478757,38.194676,-0.257366627454758,23,0
606,kenya,2014,-1.713196,38.078261,0.422944635152817,22,0
607,kenya,2014,-1.74515,38.092682,0.0076921721920371,23,0
608,kenya,2014,-1.581242,38.236764,-0.597161412239075,24,0
609,kenya,2014,-2.006364,38.427631,-0.463026493787766,24,0
610,kenya,2014,-2.155751,38.295147,-0.560705661773682,24,0
611,kenya,2014,-0.936233,38.060164,0.676628470420837,25,1
612,kenya,2014,-0.929926,38.051219,0.847568333148956,22,1
613,kenya,2014,-0.876089,37.9551,-0.0958021879196167,25,0
614,kenya,2014,-0.797989,38.137333,-0.332262963056564,25,0
615,kenya,2014,-0.786652,38.290314,0.0979543477296829,24,0
616,kenya,2014,-1.092823,38.025978,0.278393685817719,25,0
617,kenya,2014,-1.024224,37.989082,-0.0751455202698708,25,0
618,kenya,2014,-0.905296,37.86863,-0.231507658958435,25,0
619,kenya,2014,-0.626376,38.226788,-0.0206841193139553,24,0
620,kenya,2014,-0.6154,38.548466,-0.507618248462677,24,0
621,kenya,2014,-0.531987,37.952934,-0.676341593265533,25,0
622,kenya,2014,-0.704131,38.046482,-0.288993090391159,24,0
623,kenya,2014,-1.454578,36.973029,0.301208943128586,18,1
624,kenya,2014,-1.469518,36.967351,0.780093312263489,24,1
625,kenya,2014,-1.291955,36.995966,0.992217481136322,23,1
626,kenya,2014,-1.408042,36.946302,0.876563549041748,24,1
627,kenya,2014,-1.382837,36.944226,1.13640534877777,23,1
628,kenya,2014,-1.391189,37.24523,0.125101029872894,24,1
629,kenya,2014,-1.570985,37.234407,0.419039636850357,24,1
630,kenya,2014,-1.472537,37.286328,0.29641655087471,23,1
631,kenya,2014,-1.521235,37.295831,0.0908240079879761,25,1
632,kenya,2014,-1.539372,37.250088,1.10624837875366,24,1
633,kenya,2014,-1.36106,37.273127,-0.0277459435164928,19,0
634,kenya,2014,-1.418263,37.317885,0.636427879333496,18,1
635,kenya,2014,-1.413597,37.300353,-0.227963507175446,24,0
636,kenya,2014,-1.48385,37.325185,-0.0455536060035229,25,0
637,kenya,2014,-1.612201,37.370602,-0.343785136938095,25,0
638,kenya,2014,-1.317644,37.385279,-0.226845636963844,23,0
639,kenya,2014,-1.196755,37.355968,0.0582519583404064,24,0
640,kenya,2014,-1.416673,37.392972,0.0634282603859901,23,0
641,kenya,2014,-1.392948,37.483173,-0.34714612364769,24,0
642,kenya,2014,-1.480115,37.539295,-0.02247603982687,22,0
643,kenya,2014,-1.516178,37.671922,-0.181468978524208,24,0
644,kenya,2014,-0.895003,37.746193,0.0416795201599598,23,0
645,kenya,2014,-0.963075,37.617061,-0.35210993885994,24,0
646,kenya,2014,-0.968931,37.371851,-0.237207412719727,25,0
647,kenya,2014,-0.905137,37.340838,-0.56062775850296,24,0
648,kenya,2014,-1.138547,37.479568,-0.204947873950005,23,1
649,kenya,2014,-1.153829,37.532197,0.0013151936000213,22,1
650,kenya,2014,-1.083816,37.449079,-0.142828211188316,24,0
651,kenya,2014,-1.352095,37.661925,-0.128825485706329,25,0
652,kenya,2014,-1.42282,37.796186,-0.0955922678112984,24,0
653,kenya,2014,-1.348697,37.362045,0.512779414653778,22,1
654,kenya,2014,-1.337319,37.383537,0.0412968210875988,25,1
655,kenya,2014,-1.243315,37.260067,0.288255631923676,25,1
656,kenya,2014,-1.26249,37.306336,1.1483998298645,20,1
657,kenya,2014,-1.229274,37.353598,0.429894864559174,25,1
658,kenya,2014,-1.139872,37.273967,-0.259421199560165,24,1
659,kenya,2014,-1.704569,37.58845,-0.233018979430199,25,1
660,kenya,2014,-1.721319,37.290695,-0.10071936249733,23,0
661,kenya,2014,-1.89035,37.414702,-0.0733262151479721,24,0
662,kenya,2014,-1.812395,37.363757,-0.0075894030742347,24,0
663,kenya,2014,-1.801635,37.362263,0.56069153547287,23,1
664,kenya,2014,-1.813839,37.401138,-0.154078379273415,21,0
665,kenya,2014,-1.795983,37.633295,0.806473553180695,23,1
666,kenya,2014,-1.891727,37.600768,-0.169021457433701,24,1
667,kenya,2014,-1.896272,37.623576,0.0011333429720252,25,1
668,kenya,2014,-1.763968,37.688114,-0.16108663380146,23,1
669,kenya,2014,-1.832184,37.816308,-0.123036332428455,25,0
670,kenya,2014,-1.673889,37.692251,-0.0105812577530742,25,0
671,kenya,2014,-1.653898,37.634529,-0.202859953045845,24,0
672,kenya,2014,-1.529678,37.463799,-0.270353674888611,25,0
673,kenya,2014,-1.549952,37.40745,-0.270547211170197,24,0
674,kenya,2014,-1.646705,37.494122,-0.24218475818634,24,0
675,kenya,2014,-1.754687,37.49204,-0.132538557052612,25,0
676,kenya,2014,-2.685938,38.158283,0.96878969669342,23,1
677,kenya,2014,-2.545405,38.111024,-0.144502833485603,21,0
678,kenya,2014,-2.716105,38.016288,-0.387850850820541,23,0
679,kenya,2014,-2.586933,38.122885,-0.304369926452637,22,0
680,kenya,2014,-2.276143,37.817825,0.321012645959854,22,1
681,kenya,2014,-2.325797,37.854934,0.26776659488678,23,0
682,kenya,2014,-2.527858,37.962431,-0.364668130874634,23,0
683,kenya,2014,-2.533305,37.93016,-0.379520654678345,24,0
684,kenya,2014,-2.17842,37.967673,-0.39101442694664,23,0
685,kenya,2014,-2.452408,38.047874,-0.144269198179245,22,0
686,kenya,2014,-1.90501,37.3585,-0.0504555739462376,25,0
687,kenya,2014,-1.946618,37.320474,0.639466822147369,25,0
688,kenya,2014,-1.985316,37.422072,-0.0554951317608356,23,0
689,kenya,2014,-2.080372,37.53092,0.178727462887764,25,0
690,kenya,2014,-2.082994,37.471616,0.544579803943634,21,1
691,kenya,2014,-2.120693,37.567053,-0.14700523018837,21,0
692,kenya,2014,-0.454445,39.655837,1.28883790969849,21,1
693,kenya,2014,-0.458232,39.636497,1.214639544487,20,1
694,kenya,2014,-0.427119,39.624902,0.393280953168869,24,1
695,kenya,2014,-0.440805,39.633523,1.09643626213074,21,1
696,kenya,2014,-0.430331,39.64313,0.0317023433744907,23,1
697,kenya,2014,-0.468206,39.63916,0.836769998073578,23,1
698,kenya,2014,-0.476895,39.650839,0.724811553955078,21,1
699,kenya,2014,-0.457714,39.665696,0.602516233921051,20,1
700,kenya,2014,-0.458459,39.641646,0.666925489902496,23,1
701,kenya,2014,-0.058799,39.275261,-0.759662449359894,20,0
702,kenya,2014,-0.242516,39.496854,-0.529304325580597,24,0
703,kenya,2014,0.204568,38.859705,-0.91178423166275,11,0
704,kenya,2014,0.37825,38.745586,-1.06805014610291,17,0
705,kenya,2014,0.415822,39.274398,-0.984163224697113,20,0
706,kenya,2014,0.598073,39.137667,-0.906660854816437,18,0
707,kenya,2014,0.72355,39.189721,-0.47063997387886,19,0
708,kenya,2014,0.288989,39.589534,-0.622534513473511,21,0
709,kenya,2014,0.150229,39.681839,-0.256086707115173,22,0
710,kenya,2014,0.258031,40.186981,-0.561190187931061,20,0
711,kenya,2014,0.041764,40.295984,0.526385426521301,21,1
712,kenya,2014,0.155825,40.506317,-0.602714598178864,21,0
713,kenya,2014,-0.658514,40.026117,-0.147090926766396,22,0
714,kenya,2014,-0.185354,40.02221,-0.569255173206329,16,0
715,kenya,2014,-1.200976,40.999991,-0.942237913608551,22,0
716,kenya,2014,-1.685928,40.592236,-1.01718628406525,21,0
717,kenya,2014,-1.319721,40.690411,-0.57854038476944,23,0
718,kenya,2014,-1.6991,40.166284,0.141224697232246,16,1
719,kenya,2014,-1.689187,40.170556,0.289873540401459,19,1
720,kenya,2014,-1.834079,40.193816,-0.829026579856873,22,0
721,kenya,2014,-1.642286,40.42262,-0.806795656681061,9,0
722,kenya,2014,1.506978,40.525738,-0.737822234630585,23,0
723,kenya,2014,0.906832,40.93322,-0.898896038532257,21,0
724,kenya,2014,0.614426,40.619684,-0.591762721538544,22,0
725,kenya,2014,0.270993,40.437182,-0.411200314760208,24,0
726,kenya,2014,0.637567,39.901649,-0.719189167022705,21,0
727,kenya,2014,1.030099,39.531933,0.213358402252197,22,1
728,kenya,2014,3.262466,39.344786,-0.987861812114716,16,0
729,kenya,2014,2.826152,39.535415,-0.375640273094177,21,0
730,kenya,2014,2.524476,39.610838,-0.8188756108284,18,0
731,kenya,2014,3.233338,39.639381,-0.858847260475159,22,0
732,kenya,2014,3.333575,39.761966,-0.754665315151215,23,0
733,kenya,2014,1.748496,40.060128,0.576009273529053,16,1
734,kenya,2014,1.732988,40.050532,-0.148643732070923,19,1
735,kenya,2014,1.762477,40.031926,-0.485085308551788,20,1
736,kenya,2014,1.735749,40.047056,0.066187396645546,19,1
737,kenya,2014,1.762255,40.04892,0.521102488040924,22,1
738,kenya,2014,1.759407,40.040284,-0.0573738478124142,21,1
739,kenya,2014,1.749335,40.079789,1.3560996055603,20,1
740,kenya,2014,1.783209,40.109061,-0.415641009807587,22,1
741,kenya,2014,1.742253,40.087625,-0.313452690839767,19,1
742,kenya,2014,1.737204,40.056995,0.960935592651367,24,1
743,kenya,2014,1.731009,40.052482,0.159782022237778,19,1
744,kenya,2014,1.771594,40.240862,-0.719524800777435,20,0
745,kenya,2014,2.931557,40.223219,-0.911933541297913,17,0
746,kenya,2014,1.944362,40.313946,-0.770864188671112,22,0
747,kenya,2014,2.430104,39.260371,-0.77331268787384,19,0
748,kenya,2014,1.639775,39.872626,-0.629458010196686,21,0
749,kenya,2014,1.638288,39.422847,-0.925524055957794,20,0
750,kenya,2014,3.48595,40.952211,-0.782610058784485,18,0
751,kenya,2014,3.933325,40.775623,-0.767955243587494,17,0
752,kenya,2014,2.816252,40.918708,-0.733433187007904,17,0
753,kenya,2014,2.807249,40.923599,-0.373740077018738,20,1
754,kenya,2014,2.790405,40.918588,0.130935832858086,15,1
755,kenya,2014,2.86225,40.856728,-0.959587037563324,17,0
756,kenya,2014,2.83275,40.918399,-0.665568053722382,22,1
757,kenya,2014,2.722217,40.796932,-0.762909770011902,18,0
758,kenya,2014,2.535293,40.890612,-0.8074791431427,18,0
759,kenya,2014,2.639338,40.680457,-0.916851282119751,4,0
760,kenya,2014,3.930243,41.225423,0.0065945088863372,23,1
761,kenya,2014,3.941672,40.881635,-1.09786915779114,22,0
762,kenya,2014,2.953971,40.376952,-1.15854215621948,11,0
763,kenya,2014,3.02255,40.444771,-0.70541924238205,20,0
764,kenya,2014,2.954219,40.800789,-0.588706374168396,5,0
765,kenya,2014,3.16276,41.072253,-0.813943088054657,23,0
766,kenya,2014,3.226058,41.294533,-0.822007656097412,24,0
767,kenya,2014,3.425329,40.943983,-0.846490025520325,23,0
768,kenya,2014,3.570919,41.553871,-0.750604152679443,11,0
769,kenya,2014,3.820418,41.420771,-0.850009262561798,9,0
770,kenya,2014,3.927921,41.590788,-0.510595858097076,23,0
771,kenya,2014,3.945475,41.854088,0.349809288978577,17,1
772,kenya,2014,3.944343,41.847418,0.563768684864044,17,1
773,kenya,2014,3.937734,41.877195,1.13205718994141,18,1
774,kenya,2014,3.922731,41.846126,0.851798057556152,25,1
775,kenya,2014,3.938649,41.783005,0.260598063468933,25,1
776,kenya,2014,3.918647,40.375932,-1.00255477428436,24,0
777,kenya,2014,3.883508,40.166019,-0.869756758213043,22,0
778,kenya,2014,3.850586,39.99367,-1.04658949375153,24,0
779,kenya,2014,3.513137,39.8018,-1.14317464828491,24,0
780,kenya,2014,3.713395,39.960481,-0.989485800266266,19,0
781,kenya,2014,4.184571,40.688847,-0.764699220657349,24,0
782,kenya,2014,3.398805,40.221922,-0.472504198551178,23,1
783,kenya,2014,0.138749,34.2298,-0.224568217992783,25,0
784,kenya,2014,0.143366,34.299906,-0.434434324502945,23,0
785,kenya,2014,0.047462,34.275533,-0.0666602030396461,24,1
786,kenya,2014,0.066367,34.282932,0.474425077438354,23,1
787,kenya,2014,0.059374,34.295319,0.660326719284058,21,1
788,kenya,2014,0.02778,34.306124,-0.32361912727356,23,0
789,kenya,2014,-0.045949,34.297869,-0.549803793430328,24,0
790,kenya,2014,0.085733,34.167543,-0.251923739910126,25,0
791,kenya,2014,0.123982,34.10069,0.119297854602337,23,0
792,kenya,2014,0.266462,34.154096,-0.410391330718994,22,0
793,kenya,2014,0.282645,34.23403,-0.361722946166992,24,0
794,kenya,2014,0.161909,34.274359,-0.110360093414783,23,0
795,kenya,2014,0.137155,34.255292,-0.21766622364521,23,0
796,kenya,2014,0.162692,34.276691,-0.25172832608223,24,0
797,kenya,2014,0.174059,34.291056,0.819261968135834,24,1
798,kenya,2014,0.241883,34.365844,-0.194750264286995,25,0
799,kenya,2014,0.079429,34.528511,-0.16628985106945,25,0
800,kenya,2014,0.116886,34.433967,-0.248560279607773,20,0
801,kenya,2014,0.064366,34.49753,-0.424322932958603,22,0
802,kenya,2014,0.024582,34.406253,-0.517599701881409,25,0
803,kenya,2014,-0.097559,34.269893,0.565306723117828,22,1
804,kenya,2014,-0.099599,34.26874,0.675496339797974,22,1
805,kenya,2014,-0.094402,34.283453,0.510629177093506,23,1
806,kenya,2014,-0.076695,34.23439,-0.168491020798683,22,0
807,kenya,2014,-0.139794,34.242502,-0.0102889593690634,22,0
808,kenya,2014,-0.044115,34.062398,-0.162808537483215,24,0
809,kenya,2014,-0.022987,34.076254,-0.123815298080444,24,0
810,kenya,2014,-0.058701,34.054137,-0.0378267392516136,22,1
811,kenya,2014,-0.174675,34.388051,0.0199518352746964,25,0
812,kenya,2014,-0.062453,34.381041,0.229867428541183,17,1
813,kenya,2014,-0.184669,34.395803,-0.0916558280587196,24,0
814,kenya,2014,-0.121991,34.333359,-0.540537774562836,24,0
815,kenya,2014,-0.267824,34.368393,0.0192576423287392,25,0
816,kenya,2014,-0.394181,34.300305,-0.525367856025696,25,0
817,kenya,2014,-0.09437,34.769494,2.08902764320374,22,1
818,kenya,2014,-0.081928,34.741478,0.978462398052216,20,1
819,kenya,2014,-0.100399,34.794115,1.19312655925751,23,1
820,kenya,2014,-0.078803,34.758013,1.01953101158142,24,1
821,kenya,2014,-0.088524,34.801769,0.866836071014404,24,1
822,kenya,2014,-0.124193,34.759039,1.11803019046783,24,1
823,kenya,2014,-0.102448,34.762477,1.13885903358459,21,1
824,kenya,2014,-0.120058,34.787618,0.816830694675446,24,1
825,kenya,2014,-0.066797,34.700391,0.463858515024185,23,1
826,kenya,2014,-0.080882,34.745286,0.228642791509628,20,1
827,kenya,2014,-0.06273,34.763563,0.858922719955444,19,1
828,kenya,2014,-0.031037,34.684937,0.126529008150101,20,1
829,kenya,2014,-0.053412,34.776637,0.874230623245239,23,1
830,kenya,2014,-0.232065,34.815707,0.234389707446098,24,0
831,kenya,2014,-0.164401,34.826028,-0.0869555696845055,24,0
832,kenya,2014,-0.009652,34.641158,-0.490606486797333,23,0
833,kenya,2014,-0.133366,34.617015,0.359663486480713,25,0
834,kenya,2014,-0.043547,34.640593,-0.535880386829376,24,0
835,kenya,2014,-0.074951,34.498248,0.207471862435341,22,0
836,kenya,2014,-0.13303,34.47001,-0.235114797949791,25,0
837,kenya,2014,-0.11811,34.523154,-0.0674717724323273,24,0
838,kenya,2014,-0.138341,34.986444,-0.391662418842316,23,0
839,kenya,2014,-0.1185,35.016995,-0.535738706588745,22,0
840,kenya,2014,-0.132399,34.926823,-0.391540944576263,23,0
841,kenya,2014,-0.091983,35.145513,1.54306650161743,24,1
842,kenya,2014,-0.172847,35.284183,-0.326786309480667,22,1
843,kenya,2014,-0.091254,35.174043,0.0545331798493862,23,0
844,kenya,2014,-0.202136,34.948122,-0.438899338245392,25,1
845,kenya,2014,-0.223924,34.973356,-0.251131922006607,24,1
846,kenya,2014,-0.309905,34.798759,0.329977810382843,23,0
847,kenya,2014,-0.360366,34.930961,-0.280469954013824,20,0
848,kenya,2014,-0.330903,34.796293,-0.251992642879486,24,0
849,kenya,2014,-0.236609,34.864351,-0.128910958766937,21,0
850,kenya,2014,-0.243409,34.920398,-0.531803250312805,23,0
851,kenya,2014,-0.283467,34.976926,0.339253544807434,21,1
852,kenya,2014,-1.066089,34.463777,0.0293533187359571,24,1
853,kenya,2014,-1.093901,34.518664,-0.457471311092377,23,0
854,kenya,2014,-1.094678,34.464601,-0.0398074425756931,24,1
855,kenya,2014,-1.067843,34.464298,0.255157738924026,20,1
856,kenya,2014,-1.055966,34.446678,-0.286702573299408,22,1
857,kenya,2014,-1.057541,34.26778,-0.679871141910553,25,0
858,kenya,2014,-1.105006,34.392385,-0.179548874497414,24,0
859,kenya,2014,-0.944094,34.299313,-0.424308687448502,24,0
860,kenya,2014,-0.939973,34.14151,-0.275543808937073,21,0
861,kenya,2014,-1.052997,34.254425,-0.710550010204315,25,0
