,country,year,lat,lon,GID_1,GID_2,wealthpooled,households,urban_rural
300,kenya,2014,-3.443292,39.950692,KEN.14,KEN.14.3,-0.495269358158112,20,0
301,kenya,2014,-3.625482,39.851017,KEN.14,KEN.14.3,0.526240468025208,23,1
302,kenya,2014,-3.630742,39.868466,KEN.14,KEN.14.3,0.421784400939941,22,1
303,kenya,2014,-3.940409,39.736717,KEN.14,KEN.14.4,0.666247546672821,25,1
304,kenya,2014,-3.952572,39.742745,KEN.14,KEN.14.4,1.27631223201752,24,1
305,kenya,2014,-3.93914,39.732601,KEN.14,KEN.14.4,1.23397135734558,20,1
306,kenya,2014,-3.853612,39.745835,KEN.14,KEN.14.4,-0.362212836742401,23,0
307,kenya,2014,-3.850899,39.806964,KEN.14,KEN.14.4,0.350212037563324,20,0
308,kenya,2014,-3.490048,39.737486,KEN.14,KEN.14.1,-0.163431093096733,22,0
309,kenya,2014,-3.652673,39.757497,KEN.14,KEN.14.1,-0.523547768592834,25,0
310,kenya,2014,-3.590507,39.527396,KEN.14,KEN.14.1,-0.8111771941185,24,0
311,kenya,2014,-3.729556,39.690748,KEN.14,KEN.14.4,-0.41834557056427,25,0
312,kenya,2014,-3.804927,39.76651,KEN.14,KEN.14.4,-0.582945823669434,24,0
313,kenya,2014,-3.83061,39.633115,KEN.14,KEN.14.2,0.739522397518158,17,1
314,kenya,2014,-3.842308,39.634,KEN.14,KEN.14.7,-0.231565147638321,23,0
315,kenya,2014,-3.884601,39.524861,KEN.14,KEN.14.2,-0.429595172405243,25,0
316,kenya,2014,-3.951288,39.611538,KEN.14,KEN.14.7,-0.127424851059914,23,0
317,kenya,2014,-3.868253,39.485738,KEN.14,KEN.14.2,0.983674764633179,24,1
318,kenya,2014,-3.850751,39.457943,KEN.14,KEN.14.2,0.953224360942841,19,1
319,kenya,2014,-3.880782,39.542766,KEN.14,KEN.14.2,-0.292602032423019,22,0
320,kenya,2014,-3.715756,39.596646,KEN.14,KEN.14.2,-0.31760561466217,24,0
321,kenya,2014,-3.211529,40.111159,KEN.14,KEN.14.6,0.960805654525757,24,1
322,kenya,2014,-3.223763,40.116477,KEN.14,KEN.14.6,0.965316116809845,25,1
323,kenya,2014,-3.233381,40.107873,KEN.14,KEN.14.6,0.729718446731567,20,1
324,kenya,2014,-3.24377,40.101518,KEN.14,KEN.14.6,0.563727855682373,22,1
325,kenya,2014,-3.218197,40.11917,KEN.14,KEN.14.6,1.52686285972595,24,1
326,kenya,2014,-3.216621,40.067124,KEN.14,KEN.14.6,-0.121317498385906,25,0
327,kenya,2014,-3.325576,40.010346,KEN.14,KEN.14.3,0.345553666353226,25,1
328,kenya,2014,-3.381388,39.943968,KEN.14,KEN.14.3,-0.15209849178791,23,0
329,kenya,2014,-3.105848,39.78555,KEN.14,KEN.14.5,-0.350999802350998,24,0
330,kenya,2014,-3.110758,40.141823,KEN.14,KEN.14.5,-0.162541821599007,25,0
331,kenya,2014,-2.751674,40.162949,KEN.14,KEN.14.5,-0.67554497718811,21,0
332,kenya,2014,-3.290975,39.813767,KEN.14,KEN.14.6,-0.325611174106598,24,0
333,kenya,2014,-0.701589,39.000257,KEN.40,KEN.40.1,-0.315888166427612,20,0
334,kenya,2014,-0.231804,39.296965,KEN.40,KEN.40.1,-0.938381373882294,21,0
335,kenya,2014,-1.177903,39.910248,KEN.40,KEN.40.1,-0.516874730587006,22,0
336,kenya,2014,-1.051664,39.73302,KEN.40,KEN.40.1,-0.910688161849976,21,0
337,kenya,2014,-0.694972,39.76162,KEN.40,KEN.40.1,-0.861788511276245,21,0
338,kenya,2014,-1.42132,40.031235,KEN.40,KEN.40.2,-0.850640594959259,25,0
339,kenya,2014,-1.492789,40.015477,KEN.40,KEN.40.2,0.270877778530121,20,1
340,kenya,2014,-1.234241,39.923949,KEN.40,KEN.40.1,-0.502781271934509,24,0
341,kenya,2014,-1.546487,40.057665,KEN.40,KEN.40.2,-0.579839587211609,22,1
342,kenya,2014,-1.51826,40.068543,KEN.40,KEN.40.2,-0.605042934417725,23,1
343,kenya,2014,-1.546127,39.216323,KEN.40,KEN.40.2,-0.690586090087891,23,0
344,kenya,2014,-1.501885,40.010772,KEN.40,KEN.40.2,-0.721154093742371,21,1
345,kenya,2014,-1.485353,40.027555,KEN.40,KEN.40.2,0.211224421858788,23,1
346,kenya,2014,-0.463706,39.603718,KEN.40,KEN.40.1,0.491840451955795,19,1
347,kenya,2014,-0.477675,39.611709,KEN.40,KEN.40.1,0.429910004138947,23,1
348,kenya,2014,-0.474145,39.628639,KEN.40,KEN.40.1,-0.124733969569206,21,1
349,kenya,2014,-0.425303,39.608482,KEN.40,KEN.40.1,-0.442452847957611,22,1
350,kenya,2014,-0.426962,39.400216,KEN.40,KEN.40.1,-0.838065326213837,25,0
351,kenya,2014,-0.602493,39.776863,KEN.40,KEN.40.1,-0.76606547832489,23,0
352,kenya,2014,-1.68287,40.101387,KEN.40,KEN.40.2,-0.600193977355957,24,0
353,kenya,2014,-1.601712,39.98244,KEN.40,KEN.40.2,-0.615902066230774,23,0
354,kenya,2014,-2.285589,40.10244,KEN.40,KEN.40.3,-0.61560469865799,25,0
355,kenya,2014,-2.226168,39.994442,KEN.40,KEN.40.3,-0.847222626209259,24,0
356,kenya,2014,-2.114905,40.155853,KEN.40,KEN.40.3,-0.308633655309677,23,0
357,kenya,2014,-1.937471,39.962449,KEN.40,KEN.40.3,-0.601363241672516,25,0
358,kenya,2014,-2.480266,40.549668,KEN.40,KEN.40.3,-0.455635875463486,24,0
359,kenya,2014,-2.490288,40.478765,KEN.40,KEN.40.3,-0.883399188518524,19,0
360,kenya,2014,-2.417757,40.213231,KEN.40,KEN.40.3,-0.767007112503052,23,0
361,kenya,2014,-2.482511,40.240589,KEN.40,KEN.40.3,-0.74249941110611,23,0
362,kenya,2014,-2.493213,40.225284,KEN.40,KEN.40.3,-0.847441613674164,23,0
363,kenya,2014,-2.420697,40.191477,KEN.40,KEN.40.3,-0.239920154213905,19,0
364,kenya,2014,-2.254498,40.891375,KEN.21,KEN.21.2,0.601430892944336,20,1
365,kenya,2014,-2.254896,40.893015,KEN.21,KEN.21.2,1.25673615932465,21,1
366,kenya,2014,-2.271723,40.886418,KEN.21,KEN.21.2,1.29421782493591,21,1
367,kenya,2014,-2.260345,40.895725,KEN.21,KEN.21.2,0.724241554737091,21,1
368,kenya,2014,-2.281817,40.884337,KEN.21,KEN.21.2,0.266309171915054,22,1
369,kenya,2014,-2.263761,40.890976,KEN.21,KEN.21.2,0.703732848167419,22,1
370,kenya,2014,-2.26229,40.893627,KEN.21,KEN.21.2,0.418930619955063,23,1
371,kenya,2014,-2.281413,40.896914,KEN.21,KEN.21.2,0.336901903152466,22,1
372,kenya,2014,-2.276568,40.903244,KEN.21,KEN.21.2,1.15031254291534,23,1
373,kenya,2014,-2.268796,40.899323,KEN.21,KEN.21.2,1.08263885974884,21,1
374,kenya,2014,-2.271991,40.898595,KEN.21,KEN.21.2,1.13220715522766,21,1
375,kenya,2014,-2.295544,40.903534,KEN.21,KEN.21.2,1.39122593402863,17,1
376,kenya,2014,-2.281916,40.881739,KEN.21,KEN.21.2,0.171315565705299,24,0
377,kenya,2014,-2.172063,40.814391,KEN.21,KEN.21.2,0.241961091756821,20,0
378,kenya,2014,-2.228304,40.855722,KEN.21,KEN.21.2,0.159505173563957,19,0
379,kenya,2014,-2.389919,40.761294,KEN.21,KEN.21.2,-0.126057758927345,22,0
380,kenya,2014,-2.365013,40.722602,KEN.21,KEN.21.2,0.69359964132309,23,0
381,kenya,2014,-2.375449,40.691396,KEN.21,KEN.21.2,0.874935507774353,23,1
382,kenya,2014,-2.384338,40.699711,KEN.21,KEN.21.2,0.840030014514923,22,1
383,kenya,2014,-2.080532,40.486574,KEN.21,KEN.21.2,-0.3722183406353,14,0
384,kenya,2014,-2.334056,40.549905,KEN.21,KEN.21.2,0.0328484028577805,21,0
385,kenya,2014,-2.426329,40.725471,KEN.21,KEN.21.2,-0.257571429014206,23,0
386,kenya,2014,-2.387769,40.570612,KEN.21,KEN.21.2,-0.302013903856277,20,0
387,kenya,2014,-2.357282,40.663143,KEN.21,KEN.21.2,-0.227924689650536,23,0
388,kenya,2014,-2.345333,40.696376,KEN.21,KEN.21.2,-0.0753958523273468,23,0
389,kenya,2014,-2.373058,40.461242,KEN.21,KEN.21.2,0.656466543674469,21,0
390,kenya,2014,-2.358999,40.361414,KEN.21,KEN.21.2,-0.52535492181778,24,0
391,kenya,2014,-2.405671,40.371237,KEN.21,KEN.21.2,-0.915173053741455,24,0
392,kenya,2014,-2.107669,41.026867,KEN.21,KEN.21.1,-0.268909960985184,24,0
393,kenya,2014,-2.12993,41.065312,KEN.21,KEN.21.2,-0.297065377235413,20,0
394,kenya,2014,-2.092042,41.143183,KEN.21,KEN.21.2,-0.703342020511627,22,0
395,kenya,2014,-1.815831,40.796138,KEN.21,KEN.21.1,-0.489440113306046,17,0
396,kenya,2014,-3.775851,38.64294,KEN.39,KEN.39.3,0.0468635633587837,24,0
397,kenya,2014,-3.566665,38.734511,KEN.39,KEN.39.3,0.723941564559937,20,0
398,kenya,2014,-3.526174,38.619472,KEN.39,KEN.39.3,0.238918215036392,24,0
399,kenya,2014,-3.400005,38.566416,KEN.39,KEN.39.3,0.632628083229065,21,0
400,kenya,2014,-3.384242,38.54889,KEN.39,KEN.39.3,1.28369426727295,24,0
401,kenya,2014,-3.397599,38.5702,KEN.39,KEN.39.3,0.425817936658859,22,1
402,kenya,2014,-3.370572,38.560319,KEN.39,KEN.39.3,0.632849276065826,19,1
403,kenya,2014,-3.380176,38.573271,KEN.39,KEN.39.3,1.56722557544708,23,1
404,kenya,2014,-3.399587,38.558575,KEN.39,KEN.39.3,1.81307399272919,20,1
405,kenya,2014,-3.505407,38.379688,KEN.39,KEN.39.1,0.840644776821136,22,1
406,kenya,2014,-3.479944,38.415518,KEN.39,KEN.39.1,0.0081814778968691,21,0
407,kenya,2014,-3.586587,38.467748,KEN.39,KEN.39.1,0.268362611532211,22,0
408,kenya,2014,-3.636601,38.381954,KEN.39,KEN.39.1,-0.139959141612053,22,0
409,kenya,2014,-3.449785,38.326564,KEN.39,KEN.39.1,0.130296811461449,21,0
410,kenya,2014,-3.442766,38.304426,KEN.39,KEN.39.1,0.133135065436363,23,0
411,kenya,2014,-3.385227,38.34636,KEN.39,KEN.39.4,-0.146827057003975,24,0
412,kenya,2014,-3.396853,38.379129,KEN.39,KEN.39.4,0.63549143075943,24,1
413,kenya,2014,-3.280824,38.266454,KEN.39,KEN.39.4,-0.275469034910202,24,0
414,kenya,2014,-3.398612,38.310817,KEN.39,KEN.39.4,0.120302759110928,25,0
415,kenya,2014,-3.397673,38.359547,KEN.39,KEN.39.4,-0.0677208378911018,24,0
416,kenya,2014,-3.377656,38.345331,KEN.39,KEN.39.4,-0.0110409259796143,25,0
417,kenya,2014,-3.385064,38.454961,KEN.39,KEN.39.1,-0.209365621209145,25,0
418,kenya,2014,-3.354748,38.500362,KEN.39,KEN.39.3,0.229199811816216,24,0
419,kenya,2014,-3.339615,38.431238,KEN.39,KEN.39.1,0.427363514900208,22,0
420,kenya,2014,-3.029866,38.640847,KEN.39,KEN.39.3,0.734314680099487,23,0
421,kenya,2014,-3.363061,37.687176,KEN.39,KEN.39.2,0.0865222215652466,23,0
422,kenya,2014,-3.398621,37.676841,KEN.39,KEN.39.2,1.03005790710449,20,1
423,kenya,2014,-3.396215,37.680804,KEN.39,KEN.39.2,0.0655955374240875,24,1
424,kenya,2014,-3.424485,37.693477,KEN.39,KEN.39.2,0.0088395848870277,24,1
425,kenya,2014,-3.375506,37.67549,KEN.39,KEN.39.2,1.04851627349854,24,1
426,kenya,2014,2.342909,37.998804,KEN.25,KEN.25.4,1.10774040222168,25,1
427,kenya,2014,2.329184,37.943391,KEN.25,KEN.25.4,0.867636978626251,23,0
428,kenya,2014,2.347209,37.978154,KEN.25,KEN.25.4,0.832333266735077,25,1
429,kenya,2014,2.341871,37.986691,KEN.25,KEN.25.4,0.868953585624695,25,1
430,kenya,2014,2.186941,37.988364,KEN.25,KEN.25.4,-0.584474205970764,22,0
431,kenya,2014,2.498319,38.018753,KEN.25,KEN.25.4,-0.531490087509155,23,0
432,kenya,2014,2.227143,38.028504,KEN.25,KEN.25.4,-0.669671654701233,22,0
433,kenya,2014,3.776048,37.576506,KEN.25,KEN.25.3,-0.425320416688919,24,0
434,kenya,2014,4.111863,37.285043,KEN.25,KEN.25.3,-0.826057910919189,23,0
435,kenya,2014,3.045764,37.216211,KEN.25,KEN.25.3,-0.918860554695129,20,0
436,kenya,2014,2.922901,37.681742,KEN.25,KEN.25.3,-0.887845814228058,21,0
437,kenya,2014,4.38586,36.272932,KEN.25,KEN.25.3,-1.16051828861237,15,0
438,kenya,2014,3.306204,36.995748,KEN.25,KEN.25.3,-0.505045652389526,23,0
439,kenya,2014,2.775784,38.11799,KEN.25,KEN.25.3,-0.796107530593872,15,0
440,kenya,2014,3.112698,38.418537,KEN.25,KEN.25.3,-0.882243990898132,22,0
441,kenya,2014,1.592403,37.838373,KEN.25,KEN.25.1,-0.934011340141296,23,1
442,kenya,2014,1.486343,37.727736,KEN.25,KEN.25.1,-1.15342473983765,22,0
443,kenya,2014,1.978691,37.521167,KEN.25,KEN.25.1,-0.0723540782928467,24,0
444,kenya,2014,1.854861,37.454053,KEN.25,KEN.25.1,-1.03779101371765,24,0
445,kenya,2014,2.244301,36.916336,KEN.25,KEN.25.1,-0.773445665836334,23,0
446,kenya,2014,3.419054,36.252849,KEN.25,KEN.25.3,-1.10890364646912,17,0
447,kenya,2014,3.501083,39.040091,KEN.25,KEN.25.2,-0.819324731826782,22,0
448,kenya,2014,3.516632,39.071901,KEN.25,KEN.25.2,1.04468655586243,21,1
449,kenya,2014,3.522562,39.051938,KEN.25,KEN.25.2,0.643210113048553,22,1
450,kenya,2014,3.514832,39.039967,KEN.25,KEN.25.2,1.03344631195068,22,1
451,kenya,2014,3.514961,39.073347,KEN.25,KEN.25.2,0.8035928606987,21,1
452,kenya,2014,3.528306,39.077476,KEN.25,KEN.25.2,-0.0793038755655289,23,1
453,kenya,2014,3.201147,39.201026,KEN.25,KEN.25.2,-0.865431725978851,20,0
454,kenya,2014,3.45067,39.056259,KEN.25,KEN.25.2,-0.59806489944458,25,0
455,kenya,2014,3.558458,38.643362,KEN.25,KEN.25.2,-0.193860739469528,21,1
456,kenya,2014,2.740703,38.915554,KEN.25,KEN.25.2,-1.0080943107605,22,0
457,kenya,2014,0.348003,37.573582,KEN.9,KEN.9.1,0.448527693748474,20,1
458,kenya,2014,0.336422,37.581132,KEN.9,KEN.9.1,0.873051524162292,24,1
459,kenya,2014,0.351077,37.569209,KEN.9,KEN.9.1,0.218690305948257,23,1
460,kenya,2014,0.330629,37.571966,KEN.9,KEN.9.1,1.24519014358521,24,1
461,kenya,2014,0.332453,37.584824,KEN.9,KEN.9.1,1.40676534175873,22,1
462,kenya,2014,0.336936,37.570374,KEN.9,KEN.9.1,1.20565211772919,22,1
463,kenya,2014,0.368044,37.596728,KEN.9,KEN.9.1,0.0986033603549004,24,1
464,kenya,2014,0.398065,37.574888,KEN.9,KEN.9.1,-0.194677874445915,23,1
465,kenya,2014,0.358663,37.554803,KEN.9,KEN.9.1,-0.619482278823853,25,0
466,kenya,2014,0.509139,37.496904,KEN.9,KEN.9.1,-0.741499662399292,23,0
467,kenya,2014,0.401648,37.57875,KEN.9,KEN.9.1,-0.749125599861145,24,1
468,kenya,2014,0.356698,37.600857,KEN.9,KEN.9.1,0.0367836728692055,22,1
469,kenya,2014,0.36916,37.595143,KEN.9,KEN.9.1,1.14190971851349,23,1
470,kenya,2014,0.364467,37.599764,KEN.9,KEN.9.1,1.18874990940094,24,1
471,kenya,2014,0.548846,37.721797,KEN.9,KEN.9.1,-0.900234460830688,25,0
472,kenya,2014,0.635689,36.993589,KEN.9,KEN.9.1,-0.881363272666931,24,0
473,kenya,2014,0.601502,36.977064,KEN.9,KEN.9.1,-0.943453729152679,25,0
474,kenya,2014,0.612394,37.092353,KEN.9,KEN.9.1,-1.07093572616577,23,0
475,kenya,2014,0.87393,38.497561,KEN.9,KEN.9.1,-0.28381273150444,24,0
476,kenya,2014,1.00982,38.616363,KEN.9,KEN.9.2,-0.55954909324646,24,0
477,kenya,2014,1.082906,38.671736,KEN.9,KEN.9.1,-0.371868968009949,23,1
478,kenya,2014,1.958061,38.834792,KEN.9,KEN.9.1,-0.505924940109253,22,0
479,kenya,2014,1.610971,38.945492,KEN.9,KEN.9.1,-0.865323305130005,22,0
480,kenya,2014,0.615075,38.391979,KEN.9,KEN.9.2,-0.452417135238647,24,0
481,kenya,2014,0.466938,38.673005,KEN.9,KEN.9.2,-0.868826389312744,20,0
482,kenya,2014,0.424127,38.209923,KEN.9,KEN.9.2,0.0021829840261489,20,0
483,kenya,2014,0.305212,38.228155,KEN.9,KEN.9.2,0.165081411600113,23,1
484,kenya,2014,0.515633,38.214759,KEN.9,KEN.9.2,-0.38628101348877,24,0
485,kenya,2014,1.034683,39.259385,KEN.9,KEN.9.2,-0.508759021759033,24,0
486,kenya,2014,1.071336,39.069807,KEN.9,KEN.9.2,-0.413818269968033,25,0
487,kenya,2014,0.971676,38.945918,KEN.9,KEN.9.2,-0.424784451723099,22,0
488,kenya,2014,0.067448,37.470007,KEN.26,KEN.26.1,0.584323704242706,24,0
489,kenya,2014,-0.001947,37.613637,KEN.26,KEN.26.2,0.74748170375824,23,0
490,kenya,2014,-0.006369,37.694616,KEN.26,KEN.26.2,0.160413399338722,22,0
491,kenya,2014,-0.00228,37.798454,KEN.26,KEN.26.2,-0.385455548763275,24,0
492,kenya,2014,-0.060366,37.722692,KEN.26,KEN.26.2,0.234409943223,22,0
493,kenya,2014,0.203712,37.368999,KEN.26,KEN.26.1,-0.0090678986161947,24,0
494,kenya,2014,0.088803,37.594487,KEN.26,KEN.26.1,0.331694424152374,22,0
495,kenya,2014,0.073251,37.6332,KEN.26,KEN.26.6,1.38948583602905,21,1
496,kenya,2014,0.094062,37.706403,KEN.26,KEN.26.6,0.0359870120882988,23,0
497,kenya,2014,0.023903,37.776946,KEN.26,KEN.26.6,0.215801894664764,22,0
498,kenya,2014,0.062527,37.624742,KEN.26,KEN.26.6,0.938357472419739,22,1
499,kenya,2014,0.062009,37.633832,KEN.26,KEN.26.6,1.11058068275452,22,1
500,kenya,2014,0.051115,37.678145,KEN.26,KEN.26.6,0.683203756809235,21,1
501,kenya,2014,0.040978,37.63868,KEN.26,KEN.26.6,0.742480933666229,23,1
502,kenya,2014,-0.098188,37.600692,KEN.26,KEN.26.7,0.523849546909332,22,0
503,kenya,2014,-0.064991,37.667751,KEN.26,KEN.26.7,1.76506996154785,23,1
504,kenya,2014,-0.102102,37.791086,KEN.26,KEN.26.7,0.973070085048676,21,1
505,kenya,2014,-0.10055,37.574304,KEN.26,KEN.26.7,0.461349636316299,21,0
506,kenya,2014,-0.106738,37.726475,KEN.26,KEN.26.7,-0.0437623225152493,22,0
507,kenya,2014,0.304952,37.90595,KEN.26,KEN.26.3,-0.197210848331451,25,0
508,kenya,2014,0.249788,37.880908,KEN.26,KEN.26.8,-0.0795672535896301,24,0
509,kenya,2014,0.380873,37.986308,KEN.26,KEN.26.4,-0.410530507564545,25,0
510,kenya,2014,0.315799,38.007937,KEN.26,KEN.26.4,-0.436603397130966,25,0
511,kenya,2014,0.328824,37.965919,KEN.26,KEN.26.4,-0.592206418514252,25,0
512,kenya,2014,0.241269,37.936243,KEN.26,KEN.26.5,-0.13565693795681,23,0
513,kenya,2014,0.246473,37.936669,KEN.26,KEN.26.5,0.732324540615082,22,1
514,kenya,2014,0.1704,37.914147,KEN.26,KEN.26.5,-0.557110130786896,22,0
515,kenya,2014,0.189305,38.03899,KEN.26,KEN.26.5,-0.0591072775423527,22,0
516,kenya,2014,0.289382,37.885311,KEN.26,KEN.26.3,-0.50591105222702,24,0
517,kenya,2014,0.194116,37.978863,KEN.26,KEN.26.5,-0.37525337934494,24,0
518,kenya,2014,0.211879,38.052557,KEN.26,KEN.26.3,-0.686071991920471,20,0
519,kenya,2014,0.154022,37.851466,KEN.26,KEN.26.8,0.0408774428069592,25,0
520,kenya,2014,0.044966,37.875649,KEN.26,KEN.26.8,-0.160194635391235,19,0
521,kenya,2014,0.149079,37.746012,KEN.26,KEN.26.9,0.0230660960078239,22,0
522,kenya,2014,0.152777,37.81956,KEN.26,KEN.26.9,0.117757976055145,20,0
523,kenya,2014,0.222596,37.66839,KEN.26,KEN.26.9,-0.0511548817157745,24,0
524,kenya,2014,0.208009,37.795956,KEN.26,KEN.26.8,0.510032117366791,20,1
525,kenya,2014,-0.329215,37.630916,KEN.41,KEN.41.1,0.866909503936768,19,1
526,kenya,2014,-0.328819,37.659307,KEN.41,KEN.41.1,0.0860075354576111,22,1
527,kenya,2014,-0.332799,37.636498,KEN.41,KEN.41.1,0.606780290603638,20,1
528,kenya,2014,-0.36206,37.756287,KEN.41,KEN.41.1,-0.655865430831909,22,0
529,kenya,2014,-0.305443,37.677588,KEN.41,KEN.41.1,0.319461464881897,19,1
530,kenya,2014,-0.330977,37.676715,KEN.41,KEN.41.1,0.146575957536697,24,1
531,kenya,2014,-0.387891,37.686621,KEN.41,KEN.41.1,-0.326624929904938,25,0
532,kenya,2014,-0.343334,37.699326,KEN.41,KEN.41.1,-0.41015961766243,22,1
533,kenya,2014,-0.362544,37.683074,KEN.41,KEN.41.1,-0.030272401869297,23,0
534,kenya,2014,-0.342744,37.662761,KEN.41,KEN.41.1,-0.105560377240181,23,0
535,kenya,2014,-0.391583,37.644952,KEN.41,KEN.41.1,0.176264002919197,24,0
536,kenya,2014,-0.424525,37.814958,KEN.41,KEN.41.1,-0.635608196258545,22,0
537,kenya,2014,-0.262807,37.850257,KEN.41,KEN.41.4,-0.534310817718506,25,0
538,kenya,2014,-0.247145,37.598794,KEN.41,KEN.41.3,0.488244384527206,25,0
539,kenya,2014,-0.317768,37.718301,KEN.41,KEN.41.3,-0.561043262481689,23,0
540,kenya,2014,-0.261945,37.634681,KEN.41,KEN.41.3,0.144016161561012,21,0
541,kenya,2014,-0.226208,37.666291,KEN.41,KEN.41.3,0.0624580942094326,23,1
542,kenya,2014,-0.228338,37.749973,KEN.41,KEN.41.3,0.09515480697155,24,0
543,kenya,2014,-0.238827,37.620339,KEN.41,KEN.41.3,0.76790189743042,23,1
544,kenya,2014,-0.255498,37.664408,KEN.41,KEN.41.3,0.692681550979614,24,1
545,kenya,2014,-0.26312,37.726166,KEN.41,KEN.41.3,-0.0632080584764481,24,0
546,kenya,2014,-0.29045,37.722667,KEN.41,KEN.41.3,-0.0988192334771156,24,0
547,kenya,2014,-0.263505,37.652468,KEN.41,KEN.41.3,0.386252075433731,23,0
548,kenya,2014,-0.154915,37.981672,KEN.41,KEN.41.2,0.211248710751534,18,1
549,kenya,2014,-0.037748,38.002016,KEN.41,KEN.41.4,-0.361643880605698,25,0
550,kenya,2014,-0.040081,37.920698,KEN.26,KEN.26.10,-0.648535788059235,23,0
551,kenya,2014,-0.13089,38.057286,KEN.41,KEN.41.4,-0.35844424366951,24,0
552,kenya,2014,0.000568,37.992587,KEN.41,KEN.41.4,-0.353626281023026,22,0
553,kenya,2014,0.021916,38.046437,KEN.41,KEN.41.4,-0.529053628444672,22,0
554,kenya,2014,-0.14879,37.848499,KEN.41,KEN.41.4,-0.666170835494995,24,0
555,kenya,2014,-0.326295,37.878701,KEN.41,KEN.41.1,-0.608620703220367,23,0
556,kenya,2014,-0.186193,37.883266,KEN.41,KEN.41.4,-0.184189051389694,24,0
557,kenya,2014,-0.549331,37.46028,KEN.15,KEN.15.3,0.91944020986557,21,1
558,kenya,2014,-0.543565,37.459641,KEN.6,KEN.6.1,0.623117864131927,24,1
559,kenya,2014,-0.545323,37.455645,KEN.6,KEN.6.1,1.6154226064682,23,1
560,kenya,2014,-0.544259,37.449074,KEN.6,KEN.6.1,1.33907639980316,23,1
561,kenya,2014,-0.527757,37.48083,KEN.6,KEN.6.1,1.32087826728821,25,1
562,kenya,2014,-0.516284,37.454801,KEN.6,KEN.6.1,0.814169466495514,23,1
563,kenya,2014,-0.581036,37.485643,KEN.6,KEN.6.1,0.754069924354553,22,1
564,kenya,2014,-0.421793,37.475604,KEN.6,KEN.6.1,0.320387244224548,24,0
565,kenya,2014,-0.423025,37.482503,KEN.6,KEN.6.1,0.157711461186409,24,0
566,kenya,2014,-0.441669,37.554673,KEN.6,KEN.6.4,0.55089271068573,24,0
567,kenya,2014,-0.477462,37.448565,KEN.6,KEN.6.1,0.183324575424194,24,0
568,kenya,2014,-0.476645,37.484757,KEN.6,KEN.6.1,0.449779331684113,25,0
569,kenya,2014,-0.444713,37.646818,KEN.6,KEN.6.4,0.0944150537252426,24,0
570,kenya,2014,-0.37126,37.553789,KEN.6,KEN.6.4,0.108667597174644,22,1
571,kenya,2014,-0.412308,37.611773,KEN.6,KEN.6.4,-0.255814373493195,25,0
572,kenya,2014,-0.484662,37.62388,KEN.6,KEN.6.4,-0.207186594605446,24,0
573,kenya,2014,-0.462447,37.584034,KEN.6,KEN.6.4,-0.126558750867844,24,1
574,kenya,2014,-0.432434,37.573393,KEN.6,KEN.6.4,1.37201929092407,24,1
575,kenya,2014,-0.435796,37.554369,KEN.6,KEN.6.4,-0.36372384428978,24,0
576,kenya,2014,-0.41061,37.539932,KEN.6,KEN.6.4,-0.150633275508881,25,0
577,kenya,2014,-0.543542,37.541197,KEN.6,KEN.6.1,-0.19293375313282,23,0
578,kenya,2014,-0.475182,37.477677,KEN.6,KEN.6.1,0.39002650976181,25,0
579,kenya,2014,-0.482088,37.792884,KEN.6,KEN.6.2,0.418848276138306,25,0
580,kenya,2014,-0.449393,37.7822,KEN.6,KEN.6.2,-0.288687139749527,24,0
581,kenya,2014,-0.591828,37.583731,KEN.6,KEN.6.2,0.106514543294907,24,0
582,kenya,2014,-0.733167,37.520082,KEN.6,KEN.6.3,-0.571038603782654,25,0
583,kenya,2014,-0.79375,37.400948,KEN.6,KEN.6.3,-0.0690509006381035,25,0
584,kenya,2014,-0.817949,37.423044,KEN.6,KEN.6.3,-0.267647981643677,25,0
585,kenya,2014,-0.684338,37.562383,KEN.6,KEN.6.3,-0.12090203166008,25,0
586,kenya,2014,-0.641143,37.613961,KEN.6,KEN.6.3,-0.280379295349121,25,0
587,kenya,2014,-0.760206,37.669662,KEN.6,KEN.6.3,-0.632175326347351,25,0
588,kenya,2014,-0.707665,37.718841,KEN.6,KEN.6.3,-0.512498915195465,24,0
589,kenya,2014,-1.42159,37.953235,KEN.18,KEN.18.1,-0.262727320194244,20,1
590,kenya,2014,-1.295143,38.073275,KEN.18,KEN.18.1,-0.334984958171844,24,1
591,kenya,2014,-1.307842,38.03986,KEN.18,KEN.18.1,-0.219379231333733,25,1
592,kenya,2014,-1.355365,38.008072,KEN.18,KEN.18.1,1.99309957027435,21,1
593,kenya,2014,-1.397596,37.998989,KEN.18,KEN.18.2,0.065169170498848,20,1
594,kenya,2014,-1.232403,38.07795,KEN.18,KEN.18.1,-0.102622106671333,24,0
595,kenya,2014,-1.32803,37.970683,KEN.18,KEN.18.5,0.155919402837753,25,0
596,kenya,2014,-1.273152,37.979913,KEN.18,KEN.18.5,-0.248253837227821,24,0
597,kenya,2014,-1.184392,37.980094,KEN.18,KEN.18.5,0.589712083339691,23,1
598,kenya,2014,-1.233703,37.859444,KEN.18,KEN.18.5,-0.0801647379994392,24,0
599,kenya,2014,-1.471454,38.133033,KEN.18,KEN.18.2,-0.433544486761093,25,1
600,kenya,2014,-1.512591,38.068221,KEN.18,KEN.18.3,0.0289228521287441,24,0
